,host_id,host_response_time,host_identity_verified,availability_365,review_scores_rating
1695,1130454,2,TRUE,0,10
1696,1132815,4,TRUE,365,10
1697,1136532,1,TRUE,138,10
1698,1137079,1,FALSE,265,10
1699,1139222,2,FALSE,365,10
1700,1139574,1,TRUE,89,10
1701,1141935,1,FALSE,242,8
1702,1144415,1,TRUE,233,9
1703,1144721,1,TRUE,215,10
1704,1145621,1,TRUE,267,8
1705,1146958,2,TRUE,287,8
1706,1147345,1,TRUE,50,10
1707,1147679,2,TRUE,298,10
1708,1148395,1,TRUE,244,8
1709,1149207,3,TRUE,365,8
1710,1149419,1,TRUE,221,9
1711,1149785,1,FALSE,3,10
1712,1153352,1,TRUE,264,8
1713,1153384,1,TRUE,0,10
1714,1153591,2,TRUE,83,10
1715,1153779,1,TRUE,106,10
1716,1154016,2,TRUE,124,10
1717,1154922,1,TRUE,33,10
1718,1155020,1,TRUE,308,8
1719,1155050,1,FALSE,138,10
1720,1155568,1,FALSE,0,9
1721,1157620,1,FALSE,199,9
1722,1158163,3,TRUE,357,10
1723,1159361,1,TRUE,65,9
1724,1161474,1,TRUE,12,10
1725,1163315,1,TRUE,44,10
1726,1163318,1,TRUE,186,10
1727,1164515,2,TRUE,269,10
1728,1165888,3,TRUE,0,10
1729,1167801,2,TRUE,254,10
1730,1169249,3,TRUE,57,9
1731,1170154,2,FALSE,298,9
1732,1172202,1,TRUE,122,7
1733,1173599,2,FALSE,1,10
1734,1173652,3,TRUE,245,9
1735,1174017,2,TRUE,7,10
1736,1177040,3,TRUE,2,10
1737,1177128,1,TRUE,21,10
1738,1177497,1,TRUE,360,10
1739,1177947,1,TRUE,313,9
1740,1179779,3,TRUE,307,9
1741,1180050,3,TRUE,0,10
1742,1181122,2,TRUE,0,10
1743,1181565,1,TRUE,183,10
1744,1182164,3,TRUE,281,10
1745,1182180,2,TRUE,155,9
1746,1184442,1,TRUE,174,10
1747,1184707,3,FALSE,65,10
1748,1186324,3,FALSE,365,9
1749,1187795,3,FALSE,353,10
1750,1188715,2,FALSE,11,10
1751,1189195,3,TRUE,14,7
1752,1190088,4,FALSE,364,10
1753,1190853,1,TRUE,140,10
1754,1190906,1,TRUE,64,10
1755,1190978,2,TRUE,365,10
1756,1191142,1,TRUE,262,10
1757,1191562,1,TRUE,307,10
1758,1192424,3,TRUE,236,9
1759,1192610,3,TRUE,365,9
1760,1192659,1,TRUE,0,10
1761,1194406,2,TRUE,0,10
1762,1195295,3,TRUE,365,9
1763,1195763,3,TRUE,331,10
1764,1196023,1,TRUE,226,10
1765,1196135,3,FALSE,359,10
1766,1196848,1,FALSE,29,10
1767,1197823,1,TRUE,0,10
1768,1199375,2,FALSE,90,10
1769,1200349,1,TRUE,106,9
1770,1200397,3,FALSE,43,10
1771,1200603,1,TRUE,34,9
1772,1202621,4,TRUE,263,10
1773,1203500,2,FALSE,70,10
1774,1204785,1,FALSE,288,9
1775,1205220,1,TRUE,324,9
1776,1207773,2,TRUE,364,10
1777,1208402,2,TRUE,277,10
1778,1210898,1,TRUE,87,10
1779,1211067,1,TRUE,267,10
1780,1211457,3,TRUE,280,10
1781,1211478,2,FALSE,0,10
1782,1211662,3,TRUE,337,10
1783,1211856,2,TRUE,319,10
1784,1215853,2,TRUE,180,9
1785,1215949,1,TRUE,17,10
1786,1216362,2,TRUE,280,9
1787,1217183,2,TRUE,84,10
1788,1217241,1,TRUE,273,10
1789,1217923,3,TRUE,365,10
1790,1220404,3,FALSE,0,7
1791,1220414,3,TRUE,221,9
1792,1223259,1,TRUE,173,9
1793,1223359,1,TRUE,360,10
1794,1223568,2,FALSE,268,10
1795,1225787,2,TRUE,192,10
1796,1226375,2,TRUE,1,10
1797,1226742,1,TRUE,222,10
1798,1226950,3,FALSE,275,10
1799,1228668,1,TRUE,75,8
1800,1229568,1,TRUE,300,10
1801,1229641,3,TRUE,353,10
1802,1229984,3,TRUE,257,10
1803,1230560,1,TRUE,21,10
1804,1232627,3,TRUE,362,10
1805,1234135,1,TRUE,365,8
1806,1234405,3,TRUE,222,10
1807,1234499,1,TRUE,180,10
1808,1236070,1,TRUE,23,9
1809,1236663,1,TRUE,37,10
1810,1237720,3,TRUE,0,9
1811,1239272,1,TRUE,276,10
1812,1239554,3,TRUE,93,9
1813,1240820,1,TRUE,292,9
1814,1241420,2,TRUE,27,10
1815,1242339,3,TRUE,83,9
1816,1242374,2,TRUE,243,10
1817,1242439,1,FALSE,190,10
1818,1242765,3,TRUE,363,9
1819,1242797,3,TRUE,338,10
1820,1243345,1,FALSE,41,10
1821,1243527,3,TRUE,365,9
1822,1245722,2,TRUE,305,10
1823,1246073,3,TRUE,182,10
1824,1248513,1,TRUE,41,10
1825,1248578,2,TRUE,88,10
1826,1249144,3,TRUE,192,9
1827,1249685,1,TRUE,24,10
1828,1250061,2,TRUE,11,10
1829,1251205,1,TRUE,3,9
1830,1251762,3,TRUE,56,10
1831,1251809,1,TRUE,10,9
1832,1252131,2,TRUE,266,10
1833,1252743,1,TRUE,2,10
1834,1252820,1,TRUE,190,9
1835,1253313,1,TRUE,32,10
1836,1253739,1,FALSE,303,8
1837,1254489,3,TRUE,32,10
1838,1255654,2,TRUE,53,9
1839,1255977,1,TRUE,97,10
1840,1256874,1,TRUE,339,10
1841,1257048,1,TRUE,195,10
1842,1258469,2,TRUE,274,9
1843,1260413,3,TRUE,8,10
1844,1260642,1,TRUE,2,10
1845,1260921,1,TRUE,351,9
1846,1261480,1,FALSE,171,10
1847,1261588,1,TRUE,261,10
1848,1261893,3,TRUE,0,8
1849,1262294,3,TRUE,307,10
1850,1263176,3,FALSE,363,10
1851,1264543,3,FALSE,306,10
1852,1264655,1,FALSE,0,10
1853,1265437,3,TRUE,241,7
1854,1266523,1,TRUE,2,10
1855,1267021,1,FALSE,365,7
1856,1267556,1,TRUE,364,9
1857,1267694,1,TRUE,195,10
1858,1267900,1,TRUE,23,10
1859,1268689,4,TRUE,218,10
1860,1269455,3,TRUE,289,10
1861,1269526,3,TRUE,339,9
1862,1270766,3,FALSE,223,7
1863,1272714,1,TRUE,209,9
1864,1272997,1,TRUE,66,10
1865,1273607,1,TRUE,301,9
1866,1273825,2,FALSE,360,9
1867,1273890,2,TRUE,185,10
1868,1274269,3,TRUE,125,10
1869,1277144,1,TRUE,287,10
1870,1278802,1,TRUE,327,10
1871,1279002,2,FALSE,13,10
1872,1279211,1,TRUE,16,9
1873,1279372,1,TRUE,41,10
1874,1279564,1,FALSE,63,9
1875,1279828,1,FALSE,6,9
1876,1281255,3,TRUE,365,7
1877,1282611,3,TRUE,3,7
1878,1283351,3,TRUE,285,10
1879,1283476,2,FALSE,129,9
1880,1283651,1,TRUE,0,7
1881,1286417,1,TRUE,351,10
1882,1286786,1,TRUE,0,10
1883,1287492,1,TRUE,283,10
1884,1287787,3,FALSE,17,10
1885,1288460,1,TRUE,237,9
1886,1289936,1,FALSE,256,10
1887,1292007,1,TRUE,0,10
1888,1292205,2,TRUE,308,8
1889,1292274,2,TRUE,2,8
1890,1294005,1,TRUE,17,10
1891,1294674,1,TRUE,0,10
1892,1295576,1,TRUE,272,10
1893,1295985,3,TRUE,14,10
1894,1295988,3,TRUE,0,10
1895,1296938,1,TRUE,0,10
1896,1297675,3,TRUE,168,10
1897,1298620,1,TRUE,94,10
1898,1299166,1,TRUE,96,8
1899,1299252,3,FALSE,355,10
1900,1301576,2,TRUE,19,10
1901,1302029,3,TRUE,6,10
1902,1303029,2,TRUE,13,9
1903,1303934,1,TRUE,276,7
1904,1304710,3,TRUE,356,10
1905,1304923,3,TRUE,359,10
1906,1308282,1,TRUE,0,8
1907,1309852,3,TRUE,40,10
1908,1311104,2,TRUE,2,10
1909,1311398,2,FALSE,363,10
1910,1311693,1,TRUE,27,10
1911,1312281,1,TRUE,12,10
1912,1312530,3,FALSE,331,10
1913,1314045,1,TRUE,158,10
1914,1314197,1,TRUE,14,10
1915,1314834,2,FALSE,341,10
1916,1315670,4,TRUE,35,10
1917,1315958,1,TRUE,89,10
1918,1316279,3,TRUE,328,10
1919,1317343,1,TRUE,229,10
1920,1317360,2,TRUE,364,10
1921,1317384,1,TRUE,226,9
1922,1317884,1,FALSE,89,9
1923,1318137,1,TRUE,347,10
1924,1318839,1,FALSE,0,7
1925,1319462,1,TRUE,65,9
1926,1319867,1,FALSE,83,8
1927,1320538,1,TRUE,269,9
1928,1321170,3,FALSE,329,10
1929,1321280,3,FALSE,28,9
1930,1321504,2,FALSE,299,8
1931,1321539,1,TRUE,1,10
1932,1327077,2,TRUE,28,9
1933,1328968,1,TRUE,345,8
1934,1331832,1,FALSE,65,10
1935,1331850,3,TRUE,27,8
1936,1333948,3,TRUE,74,10
1937,1334160,1,FALSE,68,9
1938,1334621,3,TRUE,79,10
1939,1334904,3,TRUE,246,10
1940,1335060,1,TRUE,363,9
1941,1336370,1,TRUE,345,9
1942,1338262,2,FALSE,155,9
1943,1338999,1,TRUE,262,8
1944,1339545,1,TRUE,244,10
1945,1340007,2,TRUE,305,10
1946,1342653,4,TRUE,337,10
1947,1342918,2,FALSE,13,9
1948,1343630,1,TRUE,274,9
1949,1343814,1,TRUE,65,10
1950,1345194,4,TRUE,216,10
1951,1345812,2,TRUE,9,10
1952,1346437,1,TRUE,15,9
1953,1347037,1,FALSE,195,10
1954,1347145,1,TRUE,113,10
1955,1347937,1,FALSE,1,10
1956,1348494,1,TRUE,302,10
1957,1349136,1,TRUE,29,10
1958,1349430,1,TRUE,65,9
1959,1351317,2,TRUE,85,9
1960,1351409,1,TRUE,358,10
1961,1352304,1,TRUE,162,10
1962,1354727,1,FALSE,83,10
1963,1354758,2,TRUE,192,10
1964,1354796,1,TRUE,365,7
1965,1356046,1,TRUE,217,9
1966,1357042,1,FALSE,44,9
1967,1358245,1,TRUE,0,9
1968,1358312,2,TRUE,105,10
1969,1358532,1,TRUE,50,10
1970,1359292,1,FALSE,118,10
1971,1359449,3,TRUE,364,9
1972,1359611,2,TRUE,0,10
1973,1359970,4,TRUE,365,10
1974,1360043,1,TRUE,15,10
1975,1360198,2,TRUE,358,9
1976,1360296,2,TRUE,302,10
1977,1362083,1,TRUE,8,10
1978,1362878,1,TRUE,66,10
1979,1364042,1,FALSE,281,8
1980,1364903,1,FALSE,90,10
1981,1366082,1,TRUE,0,9
1982,1366117,3,TRUE,173,10
1983,1366270,1,TRUE,358,8
1984,1366310,1,TRUE,347,9
1985,1366844,1,TRUE,27,10
1986,1367316,1,TRUE,313,8
1987,1369577,1,TRUE,30,10
1988,1370324,1,TRUE,355,7
1989,1371055,1,TRUE,51,10
1990,1372779,1,TRUE,0,10
1991,1372942,3,TRUE,0,10
1992,1374432,1,TRUE,3,10
1993,1374869,2,TRUE,353,10
1994,1376385,3,TRUE,8,9
1995,1376778,2,FALSE,32,9
1996,1376990,3,TRUE,16,10
1997,1377406,2,TRUE,25,10
1998,1377444,1,TRUE,124,10
1999,1378394,2,FALSE,0,10
2000,1378790,2,TRUE,7,10
2001,1380060,1,TRUE,4,9
2002,1380312,3,FALSE,164,10
2003,1380497,2,TRUE,365,9
2004,1384111,2,TRUE,79,10
2005,1384256,1,TRUE,73,9
2006,1384388,1,TRUE,219,10
2007,1384559,1,TRUE,223,10
2008,1385016,2,TRUE,73,10
2009,1385427,2,TRUE,51,10
2010,1385601,1,TRUE,177,10
2011,1386468,1,TRUE,281,9
2012,1386945,1,FALSE,133,10
2013,1386983,2,FALSE,320,9
2014,1387175,1,TRUE,155,10
2015,1387341,1,TRUE,312,8
2016,1390414,4,FALSE,295,10
2017,1390555,3,TRUE,345,8
2018,1390922,2,TRUE,48,9
2019,1392974,3,TRUE,365,8
2020,1393089,1,TRUE,7,3
2021,1393469,1,TRUE,2,9
2022,1394581,1,TRUE,304,10
2023,1394669,1,TRUE,325,9
2024,1394711,2,TRUE,275,10
2025,1396183,2,TRUE,0,8
2026,1397115,3,TRUE,248,9
2027,1397707,2,TRUE,152,10
2028,1397883,3,TRUE,21,9
2029,1400037,3,TRUE,51,9
2030,1400876,3,TRUE,285,10
2031,1401835,3,TRUE,354,10
2032,1402454,1,TRUE,0,10
2033,1402951,1,FALSE,365,10
2034,1403210,1,TRUE,365,10
2035,1403669,3,TRUE,282,10
2036,1404534,1,TRUE,265,8
2037,1406214,1,TRUE,234,10
2038,1406220,1,TRUE,111,10
2039,1406432,1,TRUE,120,10
2040,1406458,2,FALSE,0,9
2041,1406773,3,TRUE,100,9
2042,1407021,2,TRUE,0,8
2043,1407079,4,TRUE,324,10
2044,1407192,1,FALSE,68,9
2045,1407251,1,TRUE,364,10
2046,1407325,1,TRUE,66,10
2047,1407676,1,TRUE,293,10
2048,1408733,1,TRUE,0,9
2049,1409823,1,TRUE,90,10
2050,1410306,1,TRUE,343,9
2051,1410714,1,TRUE,345,10
2052,1410773,3,FALSE,33,10
2053,1410860,2,TRUE,364,10
2054,1411399,1,TRUE,365,10
2055,1412524,1,TRUE,222,9
2056,1413098,2,TRUE,271,10
2057,1413546,2,TRUE,318,10
2058,1414234,4,TRUE,0,10
2059,1414725,3,TRUE,8,10
2060,1415489,3,TRUE,127,10
2061,1415590,1,TRUE,0,10
2062,1416327,4,TRUE,354,10
2063,1417159,2,TRUE,66,9
2064,1417166,2,TRUE,31,9
2065,1417260,1,TRUE,14,10
2066,1417757,1,TRUE,214,9
2067,1418015,1,TRUE,202,10
2068,1418626,1,FALSE,88,10
2069,1419062,1,FALSE,252,10
2070,1420300,1,TRUE,258,10
2071,1420715,1,TRUE,273,9
2072,1420850,1,TRUE,147,9
2073,1420868,2,TRUE,365,10
2074,1421199,1,TRUE,120,10
2075,1421362,3,TRUE,88,10
2076,1423098,1,TRUE,0,3
2077,1423123,1,TRUE,0,10
2078,1423613,2,TRUE,363,8
2079,1423798,2,TRUE,289,9
2080,1425993,1,FALSE,44,9
2081,1427352,3,TRUE,0,10
2082,1427381,3,TRUE,172,8
2083,1428501,3,TRUE,31,9
2084,1428923,1,TRUE,88,10
2085,1430128,3,TRUE,1,10
2086,1430317,1,TRUE,13,9
2087,1430695,1,TRUE,44,9
2088,1430889,3,TRUE,164,10
2089,1431432,3,TRUE,187,10
2090,1432946,1,TRUE,308,10
2091,1433442,3,TRUE,150,10
2092,1433657,1,TRUE,317,10
2093,1433958,1,TRUE,141,8
2094,1434120,1,TRUE,78,9
2095,1434139,1,TRUE,75,9
2096,1434224,1,TRUE,19,10
2097,1434340,1,FALSE,284,9
2098,1434654,1,FALSE,154,9
2099,1434931,4,TRUE,364,10
2100,1436404,3,FALSE,277,10
2101,1439051,2,FALSE,308,10
2102,1439261,2,TRUE,162,10
2103,1439333,1,TRUE,71,10
2104,1439449,2,TRUE,277,10
2105,1439611,3,TRUE,0,9
2106,1443121,1,FALSE,317,8
2107,1443812,1,TRUE,54,10
2108,1444304,1,TRUE,281,10
2109,1444307,2,FALSE,37,10
2110,1444513,1,FALSE,6,10
2111,1444522,3,TRUE,314,10
2112,1444971,1,TRUE,231,10
2113,1445298,2,TRUE,0,9
2114,1445871,2,TRUE,251,10
2115,1446988,2,TRUE,27,10
2116,1447168,1,TRUE,31,10
2117,1447468,4,TRUE,0,7
2118,1447642,2,TRUE,24,9
2119,1447684,1,TRUE,365,10
2120,1447988,1,TRUE,364,8
2121,1448047,1,TRUE,18,9
2122,1448432,2,TRUE,261,9
2123,1448674,1,TRUE,72,10
2124,1449904,2,TRUE,55,9
2125,1450005,4,TRUE,14,9
2126,1451043,3,FALSE,0,10
2127,1451321,1,TRUE,73,10
2128,1451417,1,TRUE,295,9
2129,1451723,2,FALSE,263,8
2130,1453898,1,TRUE,64,9
2131,1453979,1,FALSE,172,9
2132,1454772,1,TRUE,363,10
2133,1455027,2,TRUE,301,10
2134,1455208,3,FALSE,365,10
2135,1455825,1,TRUE,365,10
2136,1457351,1,TRUE,247,10
2137,1457680,2,FALSE,264,10
2138,1457974,1,TRUE,229,10
2139,1459260,1,TRUE,289,10
2140,1459392,3,TRUE,0,9
2141,1459446,4,FALSE,364,7
2142,1459837,1,TRUE,36,10
2143,1460313,1,TRUE,338,10
2144,1461344,1,TRUE,365,10
2145,1461441,1,TRUE,5,10
2146,1461630,1,TRUE,338,9
2147,1462999,1,TRUE,0,9
2148,1463678,1,TRUE,4,10
2149,1464358,1,TRUE,357,10
2150,1465539,2,TRUE,267,9
2151,1465953,1,TRUE,0,10
2152,1466011,1,TRUE,0,10
2153,1466422,1,FALSE,3,10
2154,1467387,3,TRUE,61,10
2155,1468231,1,TRUE,53,10
2156,1468617,2,TRUE,3,10
2157,1468658,1,TRUE,208,8
2158,1469036,2,TRUE,338,10
2159,1470458,3,TRUE,7,10
2160,1470471,2,TRUE,328,10
2161,1472139,3,FALSE,291,10
2162,1472745,3,TRUE,0,8
2163,1473907,1,TRUE,0,10
2164,1474071,1,FALSE,356,10
2165,1474539,3,TRUE,247,10
2166,1474749,3,TRUE,42,10
2167,1475586,2,FALSE,329,10
2168,1475631,1,FALSE,364,10
2169,1475812,1,TRUE,179,10
2170,1476531,1,TRUE,10,8
2171,1477335,1,FALSE,291,10
2172,1477833,2,TRUE,86,10
2173,1478269,2,TRUE,365,9
2174,1479737,3,TRUE,82,10
2175,1479763,3,TRUE,0,10
2176,1481058,3,TRUE,40,10
2177,1482208,2,TRUE,359,10
2178,1482460,2,TRUE,109,10
2179,1483081,1,TRUE,226,10
2180,1483451,2,FALSE,286,10
2181,1483464,1,TRUE,182,9
2182,1483578,1,FALSE,301,10
2183,1485117,1,FALSE,2,10
2184,1486224,3,FALSE,10,10
2185,1486623,1,TRUE,22,9
2186,1486824,1,FALSE,0,10
2187,1486872,1,TRUE,35,10
2188,1486895,2,TRUE,70,9
2189,1488404,4,TRUE,345,10
2190,1489696,1,FALSE,8,10
2191,1490154,4,FALSE,0,10
2192,1490696,1,TRUE,261,10
2193,1490833,2,FALSE,239,8
2194,1491538,2,TRUE,317,10
2195,1492619,1,TRUE,162,10
2196,1493123,1,TRUE,130,10
2197,1493800,3,TRUE,71,10
2198,1495058,1,TRUE,26,10
2199,1495090,2,FALSE,5,10
2200,1495355,3,FALSE,89,1
2201,1495502,2,TRUE,54,8
2202,1496592,1,TRUE,239,10
2203,1496847,1,TRUE,206,10
2204,1497569,2,TRUE,23,9
2205,1498424,3,FALSE,362,10
2206,1498567,4,FALSE,365,10
2207,1499220,1,TRUE,12,9
2208,1499277,3,TRUE,179,10
2209,1499484,1,TRUE,315,8
2210,1500455,1,TRUE,71,9
2211,1500573,3,TRUE,364,10
2212,1501090,1,TRUE,124,10
2213,1501439,1,TRUE,284,10
2214,1502469,2,TRUE,235,10
2215,1503831,2,TRUE,0,10
2216,1505217,1,TRUE,223,10
2217,1505285,1,TRUE,0,9
2218,1505529,3,TRUE,350,10
2219,1505783,4,TRUE,365,10
2220,1506191,1,TRUE,0,10
2221,1506972,3,TRUE,0,9
2222,1507336,3,FALSE,360,9
2223,1507408,2,TRUE,75,9
2224,1507558,2,TRUE,224,10
2225,1507565,1,FALSE,216,7
2226,1507644,2,FALSE,0,7
2227,1507779,2,FALSE,150,10
2228,1508354,1,TRUE,304,9
2229,1509237,2,TRUE,262,10
2230,1509704,3,FALSE,32,10
2231,1509785,3,FALSE,0,10
2232,1509863,1,TRUE,24,10
2233,1510717,4,TRUE,88,9
2234,1511614,1,TRUE,5,10
2235,1512462,1,TRUE,252,10
2236,1512819,1,TRUE,246,9
2237,1513294,3,TRUE,7,10
2238,1515114,1,TRUE,0,10
2239,1515494,4,TRUE,108,10
2240,1517723,2,TRUE,217,9
2241,1520629,1,FALSE,365,9
2242,1520927,3,TRUE,152,10
2243,1521486,3,TRUE,0,10
2244,1521508,4,TRUE,362,10
2245,1521822,2,TRUE,173,9
2246,1522010,3,TRUE,146,10
2247,1523018,3,FALSE,365,10
2248,1524939,1,TRUE,314,10
2249,1525582,1,TRUE,100,10
2250,1526608,2,TRUE,133,10
2251,1526757,1,FALSE,356,8
2252,1527535,1,TRUE,2,9
2253,1527966,1,TRUE,3,10
2254,1528091,2,FALSE,351,9
2255,1528114,1,TRUE,38,10
2256,1528590,1,TRUE,123,9
2257,1528912,2,TRUE,360,10
2258,1528975,3,FALSE,209,10
2259,1528977,1,TRUE,0,10
2260,1529125,3,TRUE,183,10
2261,1530310,2,TRUE,184,9
2262,1531125,1,TRUE,10,10
2263,1532334,3,FALSE,90,10
2264,1532337,1,TRUE,152,10
2265,1532878,3,TRUE,20,10
2266,1533074,2,FALSE,82,9
2267,1534857,2,TRUE,0,10
2268,1535732,1,TRUE,299,7
2269,1535912,1,TRUE,17,10
2270,1535987,3,FALSE,363,9
2271,1535997,1,TRUE,345,10
2272,1536441,3,FALSE,213,8
2273,1537501,2,TRUE,304,9
2274,1537658,4,FALSE,365,10
2275,1537663,3,TRUE,244,10
2276,1538057,1,TRUE,13,10
2277,1539749,1,FALSE,336,9
2278,1539848,1,TRUE,190,9
2279,1540270,1,TRUE,41,5
2280,1540903,1,TRUE,87,10
2281,1541120,1,TRUE,88,10
2282,1542375,1,TRUE,318,10
2283,1542713,2,TRUE,350,10
2284,1543005,1,TRUE,201,10
2285,1544412,2,TRUE,0,10
2286,1544804,1,TRUE,159,10
2287,1545977,3,TRUE,358,10
2288,1546306,1,TRUE,146,9
2289,1546875,2,TRUE,0,10
2290,1547941,2,TRUE,52,10
2291,1550578,1,TRUE,231,10
2292,1551011,1,TRUE,54,9
2293,1552156,1,TRUE,36,10
2294,1553230,1,FALSE,0,9
2295,1555783,1,TRUE,117,10
2296,1555897,2,FALSE,245,10
2297,1556712,1,FALSE,310,10
2298,1556814,1,TRUE,331,9
2299,1557889,3,TRUE,0,9
2300,1557998,2,FALSE,80,9
2301,1558222,2,TRUE,28,10
2302,1558260,2,FALSE,364,10
2303,1559494,1,TRUE,298,8
2304,1562039,2,FALSE,54,9
2305,1562642,1,TRUE,38,10
2306,1564033,1,TRUE,343,10
2307,1564111,1,TRUE,41,9
2308,1564369,1,TRUE,7,9
2309,1565284,1,TRUE,0,10
2310,1566042,2,TRUE,359,9
2311,1566167,2,TRUE,93,7
2312,1566321,3,TRUE,363,8
2313,1566510,1,TRUE,54,10
2314,1567587,3,FALSE,338,8
2315,1568383,1,TRUE,94,9
2316,1568517,2,TRUE,152,9
2317,1570170,2,TRUE,306,10
2318,1570348,3,TRUE,147,9
2319,1571120,1,TRUE,13,10
2320,1571422,1,TRUE,0,9
2321,1572271,3,TRUE,178,9
2322,1572332,2,FALSE,275,9
2323,1574051,1,TRUE,113,10
2324,1575480,2,TRUE,173,10
2325,1576119,1,FALSE,79,10
2326,1577587,4,FALSE,87,8
2327,1577748,1,TRUE,50,9
2328,1577803,1,FALSE,279,10
2329,1577961,2,TRUE,197,9
2330,1578679,1,TRUE,0,9
2331,1580521,1,TRUE,241,10
2332,1580799,3,FALSE,288,10
2333,1581276,1,TRUE,69,10
2334,1581627,1,TRUE,49,10
2335,1581845,2,TRUE,365,7
2336,1584057,1,TRUE,160,10
2337,1585422,2,TRUE,362,10
2338,1586945,2,TRUE,170,10
2339,1587234,1,TRUE,327,9
2340,1587501,2,TRUE,143,9
2341,1588656,1,TRUE,131,10
2342,1589909,1,TRUE,287,9
2343,1589952,3,TRUE,74,8
2344,1589956,3,TRUE,112,10
2345,1590548,3,TRUE,339,10
2346,1593922,3,TRUE,247,10
2347,1594901,2,FALSE,90,10
2348,1594998,1,TRUE,155,8
2349,1596626,2,FALSE,39,10
2350,1597481,3,TRUE,198,10
2351,1597935,1,TRUE,0,10
2352,1598283,2,TRUE,33,9
2353,1598855,1,TRUE,343,10
2354,1599261,3,TRUE,121,7
2355,1600541,1,TRUE,331,8
2356,1601345,2,TRUE,43,10
2357,1601664,1,TRUE,305,9
2358,1602568,2,TRUE,0,10
2359,1604815,2,FALSE,13,9
2360,1606222,1,TRUE,90,10
2361,1607289,3,FALSE,0,10
2362,1607646,2,TRUE,14,10
2363,1609077,1,TRUE,359,9
2364,1609505,2,TRUE,2,10
2365,1610852,3,TRUE,0,10
2366,1611924,1,TRUE,38,10
2367,1612492,3,TRUE,89,8
2368,1613244,1,TRUE,365,8
2369,1613381,1,TRUE,282,10
2370,1614517,1,TRUE,308,9
2371,1615257,1,TRUE,52,10
2372,1616353,1,TRUE,40,10
2373,1617508,1,FALSE,6,9
2374,1617817,1,TRUE,268,10
2375,1618720,2,TRUE,0,9
2376,1620498,2,TRUE,0,10
2377,1621363,2,TRUE,324,10
2378,1622421,1,TRUE,246,7
2379,1623069,3,TRUE,296,7
2380,1623220,3,TRUE,365,10
2381,1624568,2,TRUE,88,10
2382,1626430,1,FALSE,26,10
2383,1626704,1,TRUE,112,9
2384,1628075,1,TRUE,230,10
2385,1628310,1,FALSE,256,7
2386,1628629,1,TRUE,261,10
2387,1629906,1,TRUE,355,10
2388,1631400,3,TRUE,244,10
2389,1631733,1,TRUE,325,9
2390,1632149,2,TRUE,249,10
2391,1632428,1,TRUE,357,10
2392,1632463,1,FALSE,55,9
2393,1633100,3,TRUE,135,9
2394,1635983,1,TRUE,162,10
2395,1637060,1,FALSE,100,10
2396,1637908,1,TRUE,24,8
2397,1639120,1,TRUE,300,9
2398,1639277,3,TRUE,351,9
2399,1639281,3,TRUE,73,10
2400,1639309,2,FALSE,123,10
2401,1639484,3,TRUE,29,9
2402,1639755,2,TRUE,315,10
2403,1639884,2,FALSE,365,10
2404,1642326,2,TRUE,32,10
2405,1643166,2,TRUE,259,10
2406,1643546,1,FALSE,338,10
2407,1644452,3,TRUE,51,10
2408,1647202,2,TRUE,168,7
2409,1647324,3,TRUE,57,10
2410,1647465,1,TRUE,89,9
2411,1648054,2,TRUE,365,10
2412,1648990,3,FALSE,231,10
2413,1649108,1,TRUE,241,10
2414,1649225,1,TRUE,83,10
2415,1649300,1,TRUE,349,10
2416,1649951,1,TRUE,244,10
2417,1650330,2,TRUE,364,10
2418,1651250,2,TRUE,0,10
2419,1651791,3,TRUE,0,10
2420,1653951,1,FALSE,183,10
2421,1655939,1,TRUE,84,9
2422,1657558,2,FALSE,365,9
2423,1659170,2,TRUE,0,10
2424,1660724,1,FALSE,360,10
2425,1661396,1,TRUE,3,10
2426,1661964,3,FALSE,0,10
2427,1661965,3,FALSE,2,10
2428,1663281,3,TRUE,362,10
2429,1665415,2,TRUE,158,10
2430,1667870,2,TRUE,117,9
2431,1668930,1,TRUE,334,10
2432,1671190,1,TRUE,157,10
2433,1671584,4,TRUE,365,10
2434,1671620,4,TRUE,308,9
2435,1672734,2,TRUE,5,10
2436,1673136,1,TRUE,180,9
2437,1674272,1,TRUE,3,10
2438,1676389,1,TRUE,40,10
2439,1678322,2,TRUE,351,10
2440,1678396,2,FALSE,3,10
2441,1678704,1,TRUE,308,9
2442,1678836,3,TRUE,167,10
2443,1679545,1,TRUE,0,10
2444,1681376,1,TRUE,152,10
2445,1683416,2,FALSE,89,10
2446,1688554,2,TRUE,281,8
2447,1689781,1,FALSE,0,10
2448,1690165,1,TRUE,0,10
2449,1690569,3,TRUE,312,10
2450,1692538,1,TRUE,260,9
2451,1692672,3,TRUE,173,8
2452,1693243,1,TRUE,241,10
2453,1693845,1,TRUE,90,8
2454,1694701,1,TRUE,0,10
2455,1696218,2,TRUE,275,10
2456,1697784,2,TRUE,79,10
2457,1698259,3,TRUE,231,10
2458,1698391,3,TRUE,365,9
2459,1698487,1,TRUE,365,10
2460,1698844,2,TRUE,365,10
2461,1699648,1,TRUE,156,10
2462,1699871,1,TRUE,169,9
2463,1700410,1,FALSE,341,7
2464,1703714,1,TRUE,0,9
2465,1704249,3,TRUE,62,8
2466,1705037,1,TRUE,326,9
2467,1705071,2,FALSE,313,9
2468,1705439,2,FALSE,223,10
2469,1706073,3,TRUE,276,9
2470,1707185,1,TRUE,344,10
